timestep,zone,mean_ps2,n,scenario,mode,rep
41,outer,0.20475788079823698,1,official_zones,blend,11
46,outer,0.37731474385386243,2,official_zones,blend,11
47,outer,0.4209069924673029,1,official_zones,blend,11
60,outer,0.33372249524042197,1,official_zones,blend,11
0,inner,0.4450579590465325,27,official_zones,blend,9
1,inner,0.0599761744999959,1,official_zones,blend,9
8,inner,0.128042896386573,2,official_zones,blend,9
9,inner,0.1250971134289987,4,official_zones,blend,9
10,inner,0.14574147504619517,4,official_zones,blend,9
11,inner,0.18079084498121956,2,official_zones,blend,9
12,inner,0.18424128025573175,3,official_zones,blend,9
13,inner,0.18424128025573175,3,official_zones,blend,9
14,inner,0.18424128025573175,3,official_zones,blend,9
15,inner,0.28417195709787607,3,official_zones,blend,9
16,inner,0.24360283326772791,1,official_zones,blend,9
17,inner,0.2788500393200757,2,official_zones,blend,9
18,inner,0.24936566806807106,3,official_zones,blend,9
19,inner,0.24936566806807106,3,official_zones,blend,9
20,inner,0.21699987941589483,2,official_zones,blend,9
21,inner,0.21699987941589483,2,official_zones,blend,9
22,inner,0.24360283326772791,1,official_zones,blend,9
0,mid,0.4165832268587661,107,official_zones,blend,9
1,mid,0.3008325616279777,123,official_zones,blend,9
2,mid,0.11366155234566469,104,official_zones,blend,9
3,mid,0.11239306806834572,82,official_zones,blend,9
4,mid,0.10498968967769338,62,official_zones,blend,9
5,mid,0.11014863971513605,46,official_zones,blend,9
6,mid,0.10525358622006166,39,official_zones,blend,9
7,mid,0.11554442283138346,33,official_zones,blend,9
8,mid,0.1335395340581146,26,official_zones,blend,9
9,mid,0.13863974682997401,24,official_zones,blend,9
10,mid,0.13794276504515207,20,official_zones,blend,9
11,mid,0.13864446063536673,16,official_zones,blend,9
12,mid,0.1349771397122444,15,official_zones,blend,9
13,mid,0.13351673679254306,11,official_zones,blend,9
14,mid,0.1300424556654926,8,official_zones,blend,9
15,mid,0.1969407942195848,7,official_zones,blend,9
16,mid,0.21534219223991055,11,official_zones,blend,9
17,mid,0.21193022823741695,9,official_zones,blend,9
18,mid,0.19655939480318108,6,official_zones,blend,9
19,mid,0.20484412011118427,5,official_zones,blend,9
20,mid,0.20436946786403584,4,official_zones,blend,9
21,mid,0.2258801866983385,3,official_zones,blend,9
22,mid,0.2146738546886845,3,official_zones,blend,9
23,mid,0.20926619578271186,4,official_zones,blend,9
24,mid,0.19782064995437318,3,official_zones,blend,9
25,mid,0.19782064995437318,3,official_zones,blend,9
26,mid,0.19782064995437318,3,official_zones,blend,9
27,mid,0.19782064995437318,3,official_zones,blend,9
28,mid,0.3140972453724235,1,official_zones,blend,9
29,mid,0.3140972453724235,1,official_zones,blend,9
0,outer,0.4025222473100496,144,official_zones,blend,9
1,outer,0.4101957999850884,136,official_zones,blend,9
2,outer,0.37256058366868955,119,official_zones,blend,9
3,outer,0.3618914690711659,86,official_zones,blend,9
4,outer,0.3715936001089321,69,official_zones,blend,9
5,outer,0.3558084586501514,55,official_zones,blend,9
6,outer,0.35720189700758337,40,official_zones,blend,9
7,outer,0.32617326344450676,30,official_zones,blend,9
8,outer,0.29403865034162985,26,official_zones,blend,9
9,outer,0.28834742593481844,18,official_zones,blend,9
10,outer,0.30612500870463516,14,official_zones,blend,9
11,outer,0.2772034578126694,10,official_zones,blend,9
12,outer,0.2809111971868692,8,official_zones,blend,9
13,outer,0.28650207579703885,7,official_zones,blend,9
14,outer,0.32620514756255475,6,official_zones,blend,9
15,outer,0.38026843116955683,5,official_zones,blend,9
16,outer,0.390337497064523,3,official_zones,blend,9
17,outer,0.42108140507143543,1,official_zones,blend,9
18,outer,0.4836373632744257,3,official_zones,blend,9
19,outer,0.5149153423759208,2,official_zones,blend,9
20,outer,0.43940125650588646,4,official_zones,blend,9
21,outer,0.3612958715375223,3,official_zones,blend,9
22,outer,0.348487861746191,2,official_zones,blend,9
23,outer,0.36471308463667995,1,official_zones,blend,9
24,outer,0.36471308463667995,1,official_zones,blend,9
28,outer,0.267567248818665,2,official_zones,blend,9
0,inner,0.4424154645342419,32,official_zones,blend,12
1,inner,0.057828087387795685,1,official_zones,blend,12
14,inner,0.12336726934608735,1,official_zones,blend,12
15,inner,0.17407940519977974,2,official_zones,blend,12
16,inner,0.17407940519977974,2,official_zones,blend,12
17,inner,0.11121784152579295,2,official_zones,blend,12
18,inner,0.11121784152579295,2,official_zones,blend,12
19,inner,0.11121784152579295,2,official_zones,blend,12
20,inner,0.11121784152579295,2,official_zones,blend,12
21,inner,0.11121784152579295,2,official_zones,blend,12
22,inner,0.12306533304844607,3,official_zones,blend,12
23,inner,0.12306533304844607,3,official_zones,blend,12
24,inner,0.12306533304844607,3,official_zones,blend,12
25,inner,0.17833614272098994,3,official_zones,blend,12
26,inner,0.17833614272098994,3,official_zones,blend,12
27,inner,0.1578783351269295,1,official_zones,blend,12
28,inner,0.19873242632368454,2,official_zones,blend,12
29,inner,0.19873242632368454,2,official_zones,blend,12
30,inner,0.19873242632368454,2,official_zones,blend,12
31,inner,0.29754969722845903,1,official_zones,blend,12
32,inner,0.1960738496561828,1,official_zones,blend,12
33,inner,0.1960738496561828,1,official_zones,blend,12
37,inner,0.29754969722845903,1,official_zones,blend,12
38,inner,0.29754969722845903,1,official_zones,blend,12
0,mid,0.4246874400206913,109,official_zones,blend,12
1,mid,0.308547051346604,139,official_zones,blend,12
2,mid,0.12018380500169074,104,official_zones,blend,12
3,mid,0.1200002279571739,83,official_zones,blend,12
4,mid,0.10952901261620436,64,official_zones,blend,12
5,mid,0.1169433447561808,54,official_zones,blend,12
6,mid,0.12224029982562398,40,official_zones,blend,12
7,mid,0.12680581345737618,34,official_zones,blend,12
8,mid,0.13281539359245786,25,official_zones,blend,12
9,mid,0.13111283825475212,21,official_zones,blend,12
10,mid,0.13020938200569923,17,official_zones,blend,12
11,mid,0.12647417481919893,15,official_zones,blend,12
12,mid,0.11509145556574144,13,official_zones,blend,12
13,mid,0.12070788989714731,12,official_zones,blend,12
14,mid,0.12065883323518922,9,official_zones,blend,12
15,mid,0.1583722939195261,5,official_zones,blend,12
16,mid,0.1583722939195261,5,official_zones,blend,12
17,mid,0.17720399822424696,7,official_zones,blend,12
18,mid,0.19474336004968099,6,official_zones,blend,12
19,mid,0.1787769256100822,5,official_zones,blend,12
20,mid,0.1787769256100822,5,official_zones,blend,12
21,mid,0.1787769256100822,5,official_zones,blend,12
22,mid,0.22007326964949248,3,official_zones,blend,12
23,mid,0.27607963131591173,2,official_zones,blend,12
24,mid,0.27607963131591173,2,official_zones,blend,12
25,mid,0.1931734168070959,2,official_zones,blend,12
26,mid,0.23958651752043955,1,official_zones,blend,12
27,mid,0.20557220351882663,3,official_zones,blend,12
28,mid,0.18856504651802014,2,official_zones,blend,12
29,mid,0.0645573479246564,1,official_zones,blend,12
30,mid,0.0645573479246564,1,official_zones,blend,12
31,mid,0.13812478020420837,2,official_zones,blend,12
32,mid,0.29754969722845903,1,official_zones,blend,12
33,mid,0.29754969722845903,1,official_zones,blend,12
34,mid,0.1960738496561828,1,official_zones,blend,12
35,mid,0.1960738496561828,1,official_zones,blend,12
36,mid,0.1960738496561828,1,official_zones,blend,12
37,mid,0.1960738496561828,1,official_zones,blend,12
38,mid,0.1960738496561828,1,official_zones,blend,12
39,mid,0.29754969722845903,1,official_zones,blend,12
40,mid,0.29754969722845903,1,official_zones,blend,12
41,mid,0.29754969722845903,1,official_zones,blend,12
44,mid,0.29754969722845903,1,official_zones,blend,12
45,mid,0.29754969722845903,1,official_zones,blend,12
46,mid,0.29754969722845903,1,official_zones,blend,12
47,mid,0.29754969722845903,1,official_zones,blend,12
48,mid,0.29754969722845903,1,official_zones,blend,12
49,mid,0.29754969722845903,1,official_zones,blend,12
50,mid,0.29754969722845903,1,official_zones,blend,12
0,outer,0.4232345582016657,133,official_zones,blend,12
1,outer,0.40147454998178694,110,official_zones,blend,12
2,outer,0.3889707057370306,109,official_zones,blend,12
3,outer,0.36190794603802456,86,official_zones,blend,12
4,outer,0.36554207709823655,64,official_zones,blend,12
5,outer,0.35987020080659043,51,official_zones,blend,12
6,outer,0.3579140190543552,47,official_zones,blend,12
7,outer,0.36483974639073463,37,official_zones,blend,12
8,outer,0.387527979494962,32,official_zones,blend,12
9,outer,0.38062539014536634,28,official_zones,blend,12
10,outer,0.3702469324853321,26,official_zones,blend,12
11,outer,0.36556316689944585,17,official_zones,blend,12
12,outer,0.3870367897173539,11,official_zones,blend,12
13,outer,0.38445991603919993,9,official_zones,blend,12
14,outer,0.33400311625375667,8,official_zones,blend,12
15,outer,0.3895495779916373,11,official_zones,blend,12
16,outer,0.3741210892043892,8,official_zones,blend,12
17,outer,0.37170628495792196,3,official_zones,blend,12
18,outer,0.33247876723484016,3,official_zones,blend,12
19,outer,0.39218552026340037,3,official_zones,blend,12
20,outer,0.2499546843229436,1,official_zones,blend,12
21,outer,0.2499546843229436,1,official_zones,blend,12
22,outer,0.1664691237373324,1,official_zones,blend,12
23,outer,0.13726483502699316,2,official_zones,blend,12
24,outer,0.1664691237373324,1,official_zones,blend,12
25,outer,0.1664691237373324,1,official_zones,blend,12
26,outer,0.1664691237373324,1,official_zones,blend,12
32,outer,0.12366223576253484,1,official_zones,blend,12
33,outer,0.12366223576253484,1,official_zones,blend,12
34,outer,0.291299996077095,2,official_zones,blend,12
35,outer,0.291299996077095,2,official_zones,blend,12
36,outer,0.21060596649549693,2,official_zones,blend,12
37,outer,0.12366223576253484,1,official_zones,blend,12
38,outer,0.12366223576253484,1,official_zones,blend,12
39,outer,0.12366223576253484,1,official_zones,blend,12
40,outer,0.12366223576253484,1,official_zones,blend,12
41,outer,0.12366223576253484,1,official_zones,blend,12
42,outer,0.4589377563916551,1,official_zones,blend,12
43,outer,0.4589377563916551,1,official_zones,blend,12
51,outer,0.4589377563916551,1,official_zones,blend,12
52,outer,0.4589377563916551,1,official_zones,blend,12
53,outer,0.4589377563916551,1,official_zones,blend,12
54,outer,0.4589377563916551,1,official_zones,blend,12
55,outer,0.4589377563916551,1,official_zones,blend,12
56,outer,0.4589377563916551,1,official_zones,blend,12
57,outer,0.4589377563916551,1,official_zones,blend,12
58,outer,0.4589377563916551,1,official_zones,blend,12
59,outer,0.4589377563916551,1,official_zones,blend,12
60,outer,0.4589377563916551,1,official_zones,blend,12
61,outer,0.4589377563916551,1,official_zones,blend,12
0,inner,0.48126212500834525,31,official_zones,blend,13
1,inner,0.06917687285313376,4,official_zones,blend,13
8,inner,0.09666612788838122,1,official_zones,blend,13
9,inner,0.2014937589462587,1,official_zones,blend,13
12,inner,0.15415952898168833,2,official_zones,blend,13
13,inner,0.1203924172437773,1,official_zones,blend,13
14,inner,0.10818444137908671,2,official_zones,blend,13
15,inner,0.20786049321324626,3,official_zones,blend,13
16,inner,0.2377741567753259,2,official_zones,blend,13
17,inner,0.2377741567753259,2,official_zones,blend,13
18,inner,0.28985622120076737,1,official_zones,blend,13
19,inner,0.28985622120076737,1,official_zones,blend,13
24,inner,0.3107820122791656,1,official_zones,blend,13
25,inner,0.3107820122791656,1,official_zones,blend,13
26,inner,0.3107820122791656,1,official_zones,blend,13
27,inner,0.3107820122791656,1,official_zones,blend,13
28,inner,0.3107820122791656,1,official_zones,blend,13
29,inner,0.3107820122791656,1,official_zones,blend,13
30,inner,0.3107820122791656,1,official_zones,blend,13
37,inner,0.1320097936759621,1,official_zones,blend,13
0,mid,0.40327687614870117,109,official_zones,blend,13
1,mid,0.31546166335465536,126,official_zones,blend,13
2,mid,0.12073879136496675,107,official_zones,blend,13
3,mid,0.11963718672352819,77,official_zones,blend,13
4,mid,0.11126816367400459,66,official_zones,blend,13
5,mid,0.11550229083056242,54,official_zones,blend,13
6,mid,0.11195463932302478,45,official_zones,blend,13
7,mid,0.11799861904190055,35,official_zones,blend,13
8,mid,0.14592257627895935,26,official_zones,blend,13
9,mid,0.14390701039025525,25,official_zones,blend,13
10,mid,0.1466321211933791,18,official_zones,blend,13
11,mid,0.14621253470817383,16,official_zones,blend,13
12,mid,0.15256956233923097,11,official_zones,blend,13
13,mid,0.15601454056052524,10,official_zones,blend,13
14,mid,0.14496093570232296,8,official_zones,blend,13
15,mid,0.19218575229754253,6,official_zones,blend,13
16,mid,0.17426134416684816,7,official_zones,blend,13
17,mid,0.15553575393778576,4,official_zones,blend,13
18,mid,0.16975029901651464,3,official_zones,blend,13
19,mid,0.17421580809445117,2,official_zones,blend,13
20,mid,0.21276261246322326,3,official_zones,blend,13
21,mid,0.21276261246322326,3,official_zones,blend,13
22,mid,0.17421580809445117,2,official_zones,blend,13
23,mid,0.21973787615602267,3,official_zones,blend,13
24,mid,0.17421580809445117,2,official_zones,blend,13
25,mid,0.17421580809445117,2,official_zones,blend,13
26,mid,0.2421375515670464,1,official_zones,blend,13
27,mid,0.17421580809445117,2,official_zones,blend,13
28,mid,0.17421580809445117,2,official_zones,blend,13
29,mid,0.17421580809445117,2,official_zones,blend,13
30,mid,0.17421580809445117,2,official_zones,blend,13
31,mid,0.25898965786450234,2,official_zones,blend,13
32,mid,0.25898965786450234,2,official_zones,blend,13
33,mid,0.2728990729383227,3,official_zones,blend,13
34,mid,0.2728990729383227,3,official_zones,blend,13
35,mid,0.2728990729383227,3,official_zones,blend,13
36,mid,0.2728990729383227,3,official_zones,blend,13
37,mid,0.343343712569503,2,official_zones,blend,13
38,mid,0.2728990729383227,3,official_zones,blend,13
39,mid,0.1320097936759621,1,official_zones,blend,13
40,mid,0.1320097936759621,1,official_zones,blend,13
0,outer,0.4104455553113292,134,official_zones,blend,13
1,outer,0.40672452232360684,122,official_zones,blend,13
2,outer,0.3792271674810699,110,official_zones,blend,13
3,outer,0.3727266071062386,92,official_zones,blend,13
4,outer,0.4019000952036445,68,official_zones,blend,13
5,outer,0.41123121669926704,52,official_zones,blend,13
6,outer,0.4090420910690934,44,official_zones,blend,13
7,outer,0.385977247919047,38,official_zones,blend,13
8,outer,0.35002687195566434,20,official_zones,blend,13
9,outer,0.34793448895580587,16,official_zones,blend,13
10,outer,0.3670689275848885,18,official_zones,blend,13
11,outer,0.3549280168543175,15,official_zones,blend,13
12,outer,0.3209801571040308,9,official_zones,blend,13
13,outer,0.2741930519073085,8,official_zones,blend,13
14,outer,0.3736871704367745,7,official_zones,blend,13
15,outer,0.33802947910245257,4,official_zones,blend,13
16,outer,0.289868120639129,3,official_zones,blend,13
17,outer,0.3461866955522954,5,official_zones,blend,13
18,outer,0.2516791758709945,6,official_zones,blend,13
19,outer,0.2847239655313005,4,official_zones,blend,13
20,outer,0.2847239655313005,4,official_zones,blend,13
21,outer,0.3541038760727194,2,official_zones,blend,13
22,outer,0.4211463927997307,3,official_zones,blend,13
23,outer,0.11289211870159918,1,official_zones,blend,13
26,outer,0.20361062066500663,1,official_zones,blend,13
31,outer,0.3007179030859635,1,official_zones,blend,13
32,outer,0.3007179030859635,1,official_zones,blend,13
39,outer,0.46382436626413504,1,official_zones,blend,13
40,outer,0.46382436626413504,1,official_zones,blend,13
41,outer,0.46382436626413504,1,official_zones,blend,13
42,outer,0.46382436626413504,1,official_zones,blend,13
43,outer,0.46382436626413504,1,official_zones,blend,13
0,inner,0.42300726490725704,27,official_zones,blend,15
8,inner,0.0680092760017793,1,official_zones,blend,15
9,inner,0.10010157042584085,4,official_zones,blend,15
10,inner,0.11404786307235328,4,official_zones,blend,15
11,inner,0.11181376854529497,3,official_zones,blend,15
12,inner,0.10949014635748279,6,official_zones,blend,15
13,inner,0.12439227097978398,5,official_zones,blend,15
14,inner,0.11897660380751239,3,official_zones,blend,15
15,inner,0.16364332309849047,3,official_zones,blend,15
16,inner,0.16364332309849047,3,official_zones,blend,15
17,inner,0.13794508312206746,5,official_zones,blend,15
18,inner,0.1386070631041212,4,official_zones,blend,15
