Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,retrofitted time,refugees in camps (simulation),refugee_debt,Total error (retrofitted)
547,28509,26857,0.0615109654839,22925,21612,0.0607532852119,86856,155851,0.442698474825,29350,61658,0.523987154952,20454,16748,0.221280152854,20365,17326,0.175401131248,10232,8668,0.180433779419,7721,6351,0.215714060778,0.3616549920494111,315071,315071,315071,457.48759124087593,226412,0,0.11566281885670214
548,28491,26859,0.060761755836,22925,21615,0.0606060606061,87166,156160,0.441816086066,29430,61803,0.52380952381,20454,16752,0.220988538682,20365,17337,0.174655361366,10232,8668,0.180433779419,7758,6360,0.219811320755,0.3612725555689359,315554,315554,315554,457.6866180048662,226821,0,0.11555233018754318
549,28498,26857,0.0611013888372,22925,21614,0.0606551309337,87472,156468,0.440959173761,29514,61948,0.523568153936,20454,16756,0.220697063738,20365,17348,0.173910537238,10232,8668,0.180433779419,7784,6368,0.222361809045,0.36097232198514684,316027,316027,316027,457.8924574209246,227244,0,0.11554076075778336
550,28498,26855,0.0611804133309,22925,21614,0.0606551309337,87785,156777,0.440064550285,29590,62092,0.523449075565,20454,16760,0.220405727924,20365,17358,0.173234243576,10232,8668,0.180433779419,7809,6377,0.224557001725,0.3606465698370621,316501,316501,316501,458.0937803692906,227658,0,0.11546566993469215
551,28502,26854,0.0613688835928,22925,21614,0.0606551309337,88116,157085,0.439055288538,29675,62237,0.523193598663,20454,16765,0.220041753653,20365,17369,0.17249121999,10232,8667,0.180569978078,7853,6386,0.229721265268,0.3603005896326863,316977,316977,316977,458.31924198250726,228122,0,0.11553519656000277
552,28502,26852,0.061447936839,22925,21614,0.0606551309337,88391,157394,0.43840934216,29739,62382,0.523275944984,20454,16769,0.219750730515,20365,17380,0.171749136939,10232,8667,0.180569978078,7888,6394,0.233656553018,0.3601678363973136,317452,317452,317452,458.50097181729836,228496,0,0.11553242694958608
553,28487,26850,0.0609683426443,22925,21614,0.0606551309337,88690,157702,0.437610176155,29821,62526,0.523062406039,20454,16773,0.219459846181,20365,17391,0.17100799264,10232,8667,0.180569978078,7929,6403,0.238325784788,0.35986676144763247,317926,317926,317926,458.6987366375121,228903,0,0.11547341205186112
554,28518,26849,0.0621624641514,22925,21613,0.0607042058021,89010,158011,0.436684787768,29902,62671,0.522873418327,20454,16777,0.219169100554,20365,17401,0.170335038216,10232,8667,0.180569978078,7965,6411,0.242395882078,0.3596451005025126,318400,318400,318400,458.92614188532553,229371,0,0.11565954773869347
555,28490,26847,0.0611986441688,22925,21613,0.0607042058021,89319,158319,0.435828927671,29978,62816,0.522764900662,20454,16781,0.218878493534,20365,17412,0.169595681139,10232,8666,0.18070620817,7981,6420,0.243146417445,0.3592202562767739,318874,318874,318874,459.10759493670884,229744,0,0.11536531670816687
556,28503,26845,0.0617619668467,22925,21613,0.0607042058021,89653,158628,0.434822351666,30084,62960,0.522172808132,20454,16786,0.218515429525,20365,17423,0.168857257648,10232,8666,0.18070620817,8014,6429,0.246539119614,0.3587975575387506,319350,319350,319350,459.3442064264849,230230,0,0.11542508219821512
557,28488,26844,0.0612427358069,22925,21613,0.0607042058021,89965,158936,0.433954547742,30177,63105,0.521797004992,20454,16790,0.218225134008,20365,17434,0.168119765975,10232,8666,0.18070620817,8042,6437,0.249339754544,0.3583866176815446,319825,319825,319825,459.547711781889,230648,0,0.11528492144141328
558,28506,26842,0.0619923999702,22925,21613,0.0607042058021,90265,159245,0.433169016296,30257,63250,0.521628458498,20454,16794,0.217934976777,20365,17445,0.167383204357,10232,8666,0.18070620817,8072,6446,0.252249457028,0.3581662248947084,320301,320301,320301,459.75608568646544,231076,0,0.11536023927493201
559,28487,26840,0.0613636363636,22925,21613,0.0607042058021,90604,159554,0.432142096093,30353,63275,0.520300276571,20454,16798,0.217644957733,20365,17455,0.166714408479,10232,8665,0.180842469706,8109,6455,0.256235476375,0.35744959535949855,320655,320655,320655,459.97663096397275,231529,0,0.11528589917512591
560,28506,26839,0.0621111069712,22925,21612,0.0607532852119,90911,159577,0.430300105905,30441,63300,0.519099526066,20454,16802,0.217355076777,20365,17466,0.165979617543,10232,8665,0.180842469706,8132,6463,0.258239207798,0.3563562439979546,320724,320724,320724,460.18911035488577,231966,0,0.11546999912697521
561,28483,26837,0.061333233968,22925,21612,0.0607532852119,91226,159601,0.428412102681,30563,63325,0.517362810896,20454,16806,0.217065333809,20365,17477,0.165245751559,10232,8665,0.180842469706,8155,6472,0.260043263288,0.3549992986174972,320795,320795,320795,460.40155566358777,232403,0,0.11538521485684004
562,28519,26836,0.0627142644209,22925,21612,0.0607532852119,91504,159625,0.426756460454,30659,63351,0.516045524143,20454,16811,0.216703348998,20365,17488,0.164512808783,10232,8665,0.180842469706,8189,6480,0.263734567901,0.3540552501340115,320868,320868,320868,460.61740398638796,232847,0,0.11574229901392473
563,28485,26834,0.0615264217038,22925,21612,0.0607532852119,91794,159648,0.425022549609,30739,63376,0.514974122696,20454,16815,0.216413916146,20365,17499,0.163780787474,10232,8664,0.180978762696,8222,6489,0.267067344737,0.3529072684047025,320937,320937,320937,460.7967914438503,233216,0,0.11566132917052256
564,28507,26832,0.0624254621348,22925,21612,0.0607532852119,92119,159672,0.423073550779,30811,63401,0.514029747165,20454,16819,0.216124620964,20365,17509,0.163116111714,10232,8664,0.180978762696,8253,6498,0.270083102493,0.35184590990227627,321007,321007,321007,461.0155566358775,233666,0,0.11591024494792948
565,28483,26831,0.061570571354,22925,21611,0.0608023691639,92423,159696,0.421256637611,30888,63427,0.513014962082,20454,16823,0.215835463354,20365,17520,0.162385844749,10232,8664,0.180978762696,8293,6506,0.274669535813,0.3507216315038713,321078,321078,321078,461.2085561497326,234063,0,0.11593444583559136
566,28503,26829,0.0623951694062,22925,21611,0.0608023691639,92714,159720,0.41952166291,30975,63452,0.511835718338,20454,16827,0.215546443216,20365,17531,0.16165649421,10232,8663,0.181115087152,8328,6515,0.278280890253,0.34972660580168646,321148,321148,321148,461.4190568789499,234496,0,0.11618942045412084
567,28494,26827,0.0621388899243,22925,21611,0.0608023691639,93003,159743,0.417796084961,31034,63477,0.511098508121,20454,16832,0.215185361217,20365,17542,0.160928058374,10232,8663,0.181115087152,8371,6524,0.283108522379,0.348749606965964,321219,321219,321219,461.6047642197375,234878,0,0.1163287352242551
568,28498,26826,0.062327592634,22925,21611,0.0608023691639,93313,159767,0.41594321731,31105,63503,0.510180621388,20454,16836,0.214896650036,20365,17552,0.160266636281,10232,8663,0.181115087152,8398,6532,0.285670545009,0.3476734414391982,321290,321290,321290,461.8050559066602,235290,0,0.11643686389243363
569,28499,26824,0.0624440799284,22925,21611,0.0608023691639,93632,159791,0.414034582674,31172,63528,0.509318725601,20454,16840,0.21460807601,20365,17563,0.159539941923,10232,8663,0.181115087152,8434,6541,0.289405289711,0.3465946396731402,321361,321361,321361,462.01070038910507,235713,0,0.11659473302609838
570,28489,26822,0.0621504734919,22925,21611,0.0608023691639,93896,159815,0.412470669211,31238,63553,0.508473242805,20454,16844,0.214319639041,20365,17574,0.158814157278,10232,8662,0.181251443085,8480,6549,0.29485417621,0.3456957969075693,321430,321430,321430,462.1887159533074,236079,0,0.11674703667983698
571,28509,26821,0.0629357592931,22925,21610,0.0608514576585,94175,159838,0.410809694816,31334,63579,0.507164315261,20454,16848,0.214031339031,20365,17585,0.158089280637,10232,8662,0.181251443085,8510,6558,0.297651723086,0.3446925515006174,321501,321501,321501,462.3954280155642,236504,0,0.11697941841549482
572,28493,26819,0.0624184346918,22925,21610,0.0608514576585,94486,159862,0.408952721722,31406,63604,0.506226023521,20454,16852,0.213743175884,20365,17596,0.157365310298,10232,8662,0.181251443085,8514,6567,0.29648241206,0.34347206846367223,321572,321572,321572,462.57587548638134,236875,0,0.11682920154739841
573,28505,26817,0.0629451467353,22925,21610,0.0608514576585,94781,159886,0.407196377419,31480,63629,0.505257036886,20454,16857,0.213383164264,20365,17606,0.156707940475,10232,8662,0.181251443085,8514,6575,0.294904942966,0.34237444114885496,321642,321642,321642,462.761186770428,237256,0,0.11683175704665436
574,28487,26816,0.0623135441527,22925,21610,0.0608514576585,95013,159910,0.405834531924,31558,63655,0.504233760113,20454,16861,0.213095308701,20365,17617,0.155985695635,10232,8661,0.181387830505,8514,6584,0.293134872418,0.3413653120473464,321714,321714,321714,462.90321011673154,237548,0,0.11665640910871146
575,28513,26814,0.0633624226151,22925,21610,0.0608514576585,95278,159953,0.404337524148,31631,63652,0.50306353296,20454,16865,0.212807589683,20365,17628,0.155264352167,10232,8661,0.181387830505,8514,6593,0.291369634461,0.340385858485406,321776,321776,321776,463.0802139037433,237912,0,0.11674891850231217
576,28489,26813,0.0625069928766,22925,21610,0.0608514576585,95539,159997,0.402870053814,31711,63650,0.501791044776,20454,16869,0.212520007114,20365,17639,0.154543908385,10232,8661,0.181387830505,8514,6601,0.289804575064,0.33924620929654487,321840,321840,321840,463.2343218279047,238229,0,0.11653616703952274
577,28505,26814,0.0630640710077,22925,21610,0.0608514576585,95836,160040,0.401174706323,31783,63647,0.500636322215,20454,16873,0.212232560896,20365,17650,0.153824362606,10232,8661,0.181387830505,8514,6610,0.288048411498,0.33812770848542273,321905,321905,321905,463.42148760330576,238614,0,0.11656233982075458
578,28483,26816,0.0621643794749,22925,21610,0.0608514576585,96140,160084,0.399440293846,31859,63645,0.499426506403,20454,16878,0.211873444721,20365,17660,0.153171007928,10232,8660,0.181524249423,8514,6618,0.286491387126,0.3368657425668771,321971,321971,321971,463.5955274671852,238972,0,0.11635830556168102
579,28512,26817,0.0632061751874,22925,21610,0.0608514576585,96397,160127,0.397996590207,31919,63642,0.498460136388,20454,16882,0.21158630494,20365,17671,0.152453171864,10232,8660,0.181524249423,8514,6627,0.284744228158,0.3359500180104088,322036,322036,322036,463.7637335926106,239318,0,0.11647145039685004
580,28490,26819,0.0623065736978,22925,21610,0.0608514576585,96649,160171,0.396588645885,31997,63640,0.497218730358,20454,16886,0.211299301196,20365,17682,0.151736228933,10232,8660,0.181524249423,8514,6636,0.283001808318,0.3348359536050468,322104,322104,322104,463.91346621293144,239626,0,0.11626990040483819
581,28496,26821,0.0624510644644,22925,21610,0.0608514576585,96934,160215,0.39497550167,32080,63638,0.495898676891,20454,16890,0.211012433393,20365,17693,0.151020177471,10232,8660,0.181524249423,8514,6644,0.281456953642,0.3336954598644819,322171,322171,322171,464.09537712895377,240000,0,0.11623330467360501
582,28500,26822,0.0625605845947,22925,21610,0.0608514576585,97212,161168,0.396828154472,32152,63634,0.494735518748,20454,16894,0.210725701432,20365,17703,0.150369993786,10232,8659,0.18166069985,8514,6653,0.279723433038,0.334486589528475,323143,323143,323143,464.2676399026764,240354,0,0.11586820695481567
583,28501,26824,0.0625186400239,22925,21611,0.0608023691639,97501,162121,0.398591175727,32211,63630,0.493776520509,20454,16898,0.21043910522,20365,17714,0.149655639607,10232,8659,0.18166069985,8514,6662,0.277994596217,0.3352534100129891,324119,324119,324119,464.4374695863747,240703,0,0.11547610599810564
584,28488,26825,0.0619944082013,22925,21611,0.0608023691639,97781,163074,0.400388780554,32272,63627,0.49279393968,20454,16903,0.210081050701,20365,17725,0.148942172073,10232,8659,0.18166069985,8514,6670,0.276461769115,0.33600435566328507,325094,325094,325094,464.5970802919708,241031,0,0.11500981254652501
585,28512,26827,0.0628098557423,22925,21611,0.0608023691639,98087,162914,0.397921602809,32339,63637,0.491820796078,20454,16907,0.209794759567,20365,17736,0.148229589535,10232,8659,0.18166069985,8514,6679,0.274741727804,0.3345170323414469,324970,325094,324970,464.79026763990265,241428,124,0.11515216789242085
586,28490,26829,0.0619106191062,22925,21611,0.0608023691639,98359,162754,0.39565847844,32425,63647,0.490549436737,20454,16911,0.209508603867,20365,17747,0.147517890348,10232,8658,0.181797181797,8514,6687,0.273216689098,0.33294135030968713,324844,325094,324844,464.9537712895377,241764,250,0.11502444250163155
587,28493,26830,0.061982855013,22925,21611,0.0608023691639,98616,162595,0.393486884591,32501,63657,0.489435568751,20454,16915,0.209222583506,20365,17757,0.146871656248,10232,8658,0.181797181797,8514,6696,0.271505376344,0.33152048386451055,324719,325094,324719,465.1172178988327,242100,375,0.11504716385551815
588,28499,26832,0.0621273106738,22925,21611,0.0608023691639,98880,162435,0.391264197987,32564,63667,0.488526238083,20454,16919,0.208936698386,20365,17768,0.146161638901,10232,8658,0.181797181797,8514,6705,0.269798657718,0.3301159906960982,324595,325094,324595,465.27918287937746,242433,499,0.11508187125494847
589,28496,26833,0.0619759251668,22925,21612,0.0607532852119,99176,162275,0.388839932214,32650,63677,0.4872559951,20454,16924,0.208579532026,20365,17779,0.145452500141,10232,8658,0.181797181797,8513,6713,0.268136451661,0.32851009797485753,324471,325094,324471,465.4630350194553,242811,623,0.11505496639144946
590,28500,26835,0.0620458356624,22925,21612,0.0607532852119,99418,162116,0.386747760863,32725,63687,0.486158870727,20454,16928,0.208293950851,20365,17790,0.144744238336,10232,8657,0.181933695275,8514,6722,0.266587325201,0.32713729431750566,324347,325094,324347,465.61964980544747,243133,747,0.11508662019380478
591,28502,26837,0.0620412117599,22925,21612,0.0607532852119,99657,161956,0.384666205636,32792,63697,0.485187685448,20454,16932,0.208008504607,20365,17801,0.144036851862,10232,8657,0.181933695275,8514,6731,0.264893775071,0.3257819463764138,324223,325094,324223,465.7694552529183,243441,871,0.11510596102065554
592,28495,26838,0.0617408152619,22925,21612,0.0607532852119,99912,161796,0.382481643551,32856,63707,0.484263895647,20454,16936,0.207723193198,20365,17811,0.143394531469,10232,8657,0.181933695275,8514,6739,0.263392194688,0.3243699397709321,324096,325094,324096,465.9212062256809,243753,998,0.1150677577014218
593,28489,26840,0.0614381520119,22925,21612,0.0607532852119,100195,161637,0.380123362844,32920,63717,0.483340395813,20454,16940,0.207438016529,20365,17822,0.142688811581,10232,8657,0.181933695275,8514,6748,0.261707172496,0.3228633250301723,323973,325094,323973,466.087147030185,244094,1121,0.11502810419386801
594,28501,26842,0.0618061247299,22925,21612,0.0607532852119,100415,161477,0.378146732971,32980,63727,0.482479953552,20454,16944,0.207152974504,20365,17833,0.141983962317,10232,8656,0.182070240296,8514,6756,0.260213143872,0.3216241002695717,323847,325094,323847,466.2293086660175,244386,1247,0.11511608877031437
595,28500,26843,0.0617293149052,22925,21613,0.0607042058021,100668,161317,0.375961615949,33058,63737,0.481337370758,20454,16949,0.206796861172,20365,17844,0.141279982067,10232,8656,0.182070240296,8514,6765,0.258536585366,0.32017397536172787,323724,325094,323724,466.38997078870494,244716,1370,0.11511349173987719
596,28496,26845,0.0615012106538,22925,21613,0.0607042058021,100920,161158,0.373782250959,33130,63747,0.480289268515,20454,16953,0.206512121748,20365,17854,0.140640752772,10232,8656,0.182070240296,8514,6774,0.256864481842,0.31874536464771325,323600,325094,323600,466.54576436222004,245036,1494,0.11509579728059333
597,28506,26846,0.0618341652388,22925,21613,0.0607042058021,101191,160998,0.371476664306,33204,63757,0.479210125947,20454,16957,0.20622751666,20365,17865,0.139938427092,10232,8656,0.182070240296,8514,6782,0.255381893247,0.31729598051157126,323474,325094,323474,466.71859785783835,245391,1620,0.11515608673340053
598,28504,26848,0.0616805721097,22925,21613,0.0607042058021,101481,160839,0.369052282096,33287,63767,0.47799018301,20454,16961,0.205943045811,20365,17876,0.139236965764,10232,8655,0.182206816869,8514,6791,0.253718156383,0.31571980825730633,323350,325094,323350,466.8992210321324,245762,1744,0.11514148755218803
599,28496,26850,0.061303538175,22925,21613,0.0607042058021,101726,160873,0.367662690445,33334,63767,0.477253124657,20454,16965,0.205658709107,20365,17887,0.138536367194,10232,8655,0.182206816869,8514,6800,0.252058823529,0.31475835626604,323410,325094,323410,467.0374149659864,246046,1684,0.11503664079651217
600,28496,26851,0.0612640125135,22925,21613,0.0607042058021,101980,160907,0.366217753112,33392,63767,0.476343563285,20454,16970,0.205303476724,20365,17898,0.137836629791,10232,8655,0.182206816869,8514,6808,0.250587544066,0.31376422470159426,323469,325094,323469,467.18901846452866,246358,1625,0.1149723775694116
