Day,Akobo - Nahr_Atiem,Awarajwok - Tonga,Awarajwok - Kodok,Ayod - Waw,Baleit - Padok,Baleit - Gel_Achel,Bor - Makol_Cuei,Bunj - Doro,Burbiey - Mayot,Burbiey - Akobo,Burbiey - Kule,Burbiey - Tierkidi,Dentoang - Malut,Duk_Fadiat - Yuai,Duk_Fadiat - Ayod,Duk_Faiwil - Pajut,Duk_Faiwil - Duk_Fadiat,El-galhak - Renk,Gadiang - Akobo,Gadiang - Kongettit,Gel_Achel - Nasir,Jalle - Panyagor,Kaka - Wadakona,Kaljak - Atar,Khor_Adar - Kaka,Kodok - Khor_Adar,Kongettit - Pibor,Maban - Liang,Maban - Bunj,Maban - Doro,Mabior_Canal - Duk_Faiwil,Mabior_Canal - Duk_Fadiat,Makol_Cuei - Jalle,Malakal - Baleit,Malakal - Padok,Malut - El-galhak,Malut - Maban,Mayot - Pagak,Mayot - Multhiang,Nahr_Atiem - Pibor,Nahr_Atiem - Pugnido,Nasir - Burbiey,Nasir - Akobo,Ofyo - Malakal,Ofyo - Atar,Owachi - Awarajwok,Padok - Dentoang,Pagak - Wanke,Pagak - Tierkidi,Pagak - Kule,Pagak - Nguenyyiel,Pagak - Maiwut,Pajut - Yuai,Pajut - Gadiang,Panyagor - Mabior_Canal,Panyikang - Wau_Shilluk,Pentin - Raad,Pibor - Pochalla,Pieri - Pulchuol,Pochalla - Pentin,Pulchuol - Walgak,Raad - Okugo,Renk - Doro,Tierkidi - Nguenyyiel,Tierkidi - Kule,Tonga - Malakal,Walgak - Waat,Walgak - Akobo,Wau_Shilluk - Owachi,Waw - Ofyo,Waw - Kaljak,Yuai - Gadiang,Yuai - Pieri,Yuai - Pulchuol
121,0.37073344,0.20572543,1.1623576,0.49292296,1.1623576,0.21826103,0.24750456,2.5179273999999996,0.37073344,0.37073344,0.57542324,0.57542324,1.1623576,0.08562952,0.08562952,0.08562952,0.08562952,1.4704354,0.08562952,0.08562952,1.0391213,0.22034720000000002,3.068298,0.17752871,1.1623576,1.1623576,0.16499683,2.5179273999999996,2.5179273999999996,2.5179273999999996,0.08562952,0.08562952,0.22034720000000002,0.21826103,1.1623576,1.4704354,1.0119639999999999,0.57542324,0.36133826,0.57542324,0.57542324,0.37073344,0.37073344,0.21826103,0.21826103,1.1623576,1.1623576,0.57542324,0.57542324,0.57542324,0.57542324,0.57542324,0.08562952,0.08562952,0.22034720000000002,0.20572543,6.596099400000001,0.10650605,0.08562952,0.10650605,0.08562952,0.5806460999999999,1.4704354,0.57542324,0.57542324,0.20572543,0.08562952,0.37073344,0.20572543,0.17752871,0.17752871,0.08562952,0.08562952,0.08562952
122,0.26316940000000005,0.5597658000000001,0.6600246,0.09502843,0.6600246,0.15559793,0.061605125999999996,0.3947541,0.26316940000000005,0.26316940000000005,0.1190491,0.1190491,0.6600246,1.568608,1.568608,1.568608,1.568608,1.0297186,1.568608,1.568608,0.17962232,3.276121,1.9863509,0.17753616,0.6600246,0.6600246,1.4077796999999999,0.3947541,0.3947541,0.3947541,1.568608,1.568608,3.276121,0.15559793,0.6600246,1.0297186,0.3749095,0.1190491,0.072054565,0.1190491,0.1190491,0.26316940000000005,0.26316940000000005,0.15559793,0.15559793,0.6600246,0.6600246,0.1190491,0.1190491,0.1190491,0.1190491,0.1190491,1.568608,1.568608,3.276121,0.5597658000000001,3.8129091,0.20781159999999999,1.568608,0.20781159999999999,1.568608,0.2840534,1.0297186,0.1190491,0.1190491,0.5597658000000001,1.568608,0.26316940000000005,0.5597658000000001,0.17753616,0.17753616,1.568608,1.568608,1.568608
123,0.7174574,3.4912527,4.004039,4.3225620000000005,4.004039,2.2390745,5.247842299999999,4.8029532,0.7174574,0.7174574,0.6506108,0.6506108,4.004039,0.46680868,0.46680868,0.46680868,0.46680868,6.0102267,0.46680868,0.46680868,1.9560568,1.6887002,4.4520574,13.006345,4.004039,4.004039,0.6662756,4.8029532,4.8029532,4.8029532,0.46680868,0.46680868,1.6887002,2.2390745,4.004039,6.0102267,2.3999102000000003,0.6506108,0.8438304,0.6506108,0.6506108,0.7174574,0.7174574,2.2390745,2.2390745,4.004039,4.004039,0.6506108,0.6506108,0.6506108,0.6506108,0.6506108,0.46680868,0.46680868,1.6887002,3.4912527,6.656669,0.5973503000000001,0.46680868,0.5973503000000001,0.46680868,1.3670399,6.0102267,0.6506108,0.6506108,3.4912527,0.46680868,0.7174574,3.4912527,13.006345,13.006345,0.46680868,0.46680868,0.46680868
124,18.625988,2.7069376,9.056594,5.1047616,9.056594,12.937403,3.9841718999999998,2.0615384999999997,18.625988,18.625988,3.361743,3.361743,9.056594,7.9015417,7.9015417,7.9015417,7.9015417,2.703812,7.9015417,7.9015417,21.332945000000002,1.9873791,9.956821000000001,5.0264372999999996,9.056594,9.056594,3.403522,2.0615384999999997,2.0615384999999997,2.0615384999999997,7.9015417,7.9015417,1.9873791,12.937403,9.056594,2.703812,20.003487,3.361743,11.575576,3.361743,3.361743,18.625988,18.625988,12.937403,12.937403,9.056594,9.056594,3.361743,3.361743,3.361743,3.361743,3.361743,7.9015417,7.9015417,1.9873791,2.7069376,10.512423,14.330569,7.9015417,14.330569,7.9015417,3.6729648,2.703812,3.361743,3.361743,2.7069376,7.9015417,18.625988,2.7069376,5.0264372999999996,5.0264372999999996,7.9015417,7.9015417,7.9015417
125,0.29032305,0.75924027,0.23706257,1.2344085,0.23706257,0.08249283,0.6328672,0.014614314,0.29032305,0.29032305,0.12948737,0.12948737,0.23706257,1.0850691000000001,1.0850691000000001,1.0850691000000001,1.0850691000000001,0.017751008000000002,1.0850691000000001,1.0850691000000001,0.14202297,0.5315579,0.057429075,0.2756901,0.23706257,0.23706257,0.53364784,0.014614314,0.014614314,0.014614314,1.0850691000000001,1.0850691000000001,0.5315579,0.08249283,0.23706257,0.017751008000000002,0.020880252,0.12948737,0.16604736,0.12948737,0.12948737,0.29032305,0.29032305,0.08249283,0.08249283,0.23706257,0.23706257,0.12948737,0.12948737,0.12948737,0.12948737,0.12948737,1.0850691000000001,1.0850691000000001,0.5315579,0.75924027,1.0526888,0.043857843,1.0850691000000001,0.043857843,1.0850691000000001,5.339749299999999,0.017751008000000002,0.12948737,0.12948737,0.75924027,1.0850691000000001,0.29032305,0.75924027,0.2756901,0.2756901,1.0850691000000001,1.0850691000000001,1.0850691000000001
126,10.742191,0.637047,1.3973341000000001,12.041367999999999,1.3973341000000001,6.1125865,11.152617,3.9904566,10.742191,10.742191,9.838825,9.838825,1.3973341000000001,9.918196,9.918196,9.918196,9.918196,0.53991747,9.918196,9.918196,6.473927,2.6421995,1.8317848,3.4985690000000003,1.3973341000000001,1.3973341000000001,4.5951379999999995,3.9904566,3.9904566,3.9904566,9.918196,9.918196,2.6421995,6.1125865,1.3973341000000001,0.53991747,1.8495284,9.838825,7.736547,9.838825,9.838825,10.742191,10.742191,6.1125865,6.1125865,1.3973341000000001,1.3973341000000001,9.838825,9.838825,9.838825,9.838825,9.838825,9.918196,9.918196,2.6421995,0.637047,4.1658916,0.8271113000000001,9.918196,0.8271113000000001,9.918196,0.56497383,0.53991747,9.838825,9.838825,0.637047,9.918196,10.742191,0.637047,3.4985690000000003,3.4985690000000003,9.918196,9.918196,9.918196
127,4.4969583,2.9878728,3.9277933,8.097885,3.9277933,11.175601,10.966717,23.585629,4.4969583,4.4969583,9.239365,9.239365,3.9277933,8.661837,8.661837,8.661837,8.661837,4.2651258,8.661837,8.661837,7.144399000000001,3.3711567000000002,7.802339,3.4045690000000004,3.9277933,3.9277933,4.251536,23.585629,23.585629,23.585629,8.661837,8.661837,3.3711567000000002,11.175601,3.9277933,4.2651258,1.0276325000000002,9.239365,11.228858,9.239365,9.239365,4.4969583,4.4969583,11.175601,11.175601,3.9277933,3.9277933,9.239365,9.239365,9.239365,9.239365,9.239365,8.661837,8.661837,3.3711567000000002,2.9878728,3.8003774,1.7931275000000002,8.661837,1.7931275000000002,8.661837,0.9033494000000001,4.2651258,9.239365,9.239365,2.9878728,8.661837,4.4969583,2.9878728,3.4045690000000004,3.4045690000000004,8.661837,8.661837,8.661837
128,0.31330064,0.1430735,0.34568086,0.34149736,0.34568086,0.20260364,0.55245686,0.079363585,0.31330064,0.31330064,0.19633397,0.19633397,0.34568086,0.11800602,0.11800602,0.11800602,0.11800602,0.093989074,0.11800602,0.11800602,0.04281476,0.20676851,0.15769526,0.007309019599999999,0.34568086,0.34568086,0.14515966,0.079363585,0.079363585,0.079363585,0.11800602,0.11800602,0.20676851,0.20260364,0.34568086,0.093989074,0.17231329999999997,0.19633397,0.10233745,0.19633397,0.19633397,0.31330064,0.31330064,0.20260364,0.20260364,0.34568086,0.34568086,0.19633397,0.19633397,0.19633397,0.19633397,0.19633397,0.11800602,0.11800602,0.20676851,0.1430735,0.6662905,0.011481345,0.11800602,0.011481345,0.11800602,0.33835694,0.093989074,0.19633397,0.19633397,0.1430735,0.11800602,0.31330064,0.1430735,0.007309019599999999,0.007309019599999999,0.11800602,0.11800602,0.11800602
129,0.045944005,0.007309019599999999,0.20468979999999998,1.3649613,0.20468979999999998,0.110697,0.01879409,0.016707927,0.045944005,0.045944005,0.35194308,0.35194308,0.20468979999999998,0.41564554,0.41564554,0.41564554,0.41564554,1.070451,0.41564554,0.41564554,0.08876249,2.5858060000000003,0.06996468,0.012531877,0.20468979999999998,0.20468979999999998,0.37700683,0.016707927,0.016707927,0.016707927,0.41564554,0.41564554,2.5858060000000003,0.110697,0.20468979999999998,1.070451,0.26212633,0.35194308,0.024016947,0.35194308,0.35194308,0.045944005,0.045944005,0.110697,0.110697,0.20468979999999998,0.20468979999999998,0.35194308,0.35194308,0.35194308,0.35194308,0.35194308,0.41564554,0.41564554,2.5858060000000003,0.007309019599999999,1.9884369999999998,0.19319728,0.41564554,0.19319728,0.41564554,0.95868856,1.070451,0.35194308,0.35194308,0.007309019599999999,0.41564554,0.045944005,0.007309019599999999,0.012531877,0.012531877,0.41564554,0.41564554,0.41564554
130,1.6793049999999998,1.9905306,0.5931854,0.27360767,0.5931854,1.4798343,0.41981786,0.9409487,1.6793049999999998,1.6793049999999998,1.2970753000000002,1.2970753000000002,0.5931854,0.5315505,0.5315505,0.5315505,0.5315505,1.4934167999999999,0.5315505,0.5315505,2.9586330000000003,0.8532219000000001,0.3770031,1.0067409999999999,0.5931854,0.5931854,0.44488162,0.9409487,0.9409487,0.9409487,0.5315505,0.5315505,0.8532219000000001,1.4798343,0.5931854,1.4934167999999999,0.7393919,1.2970753000000002,1.2459046999999999,1.2970753000000002,1.2970753000000002,1.6793049999999998,1.6793049999999998,1.4798343,1.4798343,0.5931854,0.5931854,1.2970753000000002,1.2970753000000002,1.2970753000000002,1.2970753000000002,1.2970753000000002,0.5315505,0.5315505,0.8532219000000001,1.9905306,3.4432,1.6448424,0.5315505,1.6448424,0.5315505,3.0588956,1.4934167999999999,1.2970753000000002,1.2970753000000002,1.9905306,0.5315505,1.6793049999999998,1.9905306,1.0067409999999999,1.0067409999999999,0.5315505,0.5315505,0.5315505
131,0.7111914,9.166267999999999,1.6678162,0.41041523,1.6678162,1.0150932,0.05011633,0.74356794,0.7111914,0.7111914,2.3455956000000002,2.3455956000000002,1.6678162,0.28822944,0.28822944,0.28822944,0.28822944,1.4589428999999998,0.28822944,0.28822944,4.9230566,0.12322515,1.8652008000000002,2.5743172000000003,1.6678162,1.6678162,0.26838854,0.74356794,0.74356794,0.74356794,0.28822944,0.28822944,0.12322515,1.0150932,1.6678162,1.4589428999999998,0.66106766,2.3455956000000002,0.83547086,2.3455956000000002,2.3455956000000002,0.7111914,0.7111914,1.0150932,1.0150932,1.6678162,1.6678162,2.3455956000000002,2.3455956000000002,2.3455956000000002,2.3455956000000002,2.3455956000000002,0.28822944,0.28822944,0.12322515,9.166267999999999,2.5753603,0.22974610000000004,0.28822944,0.22974610000000004,0.28822944,0.5388706999999999,1.4589428999999998,2.3455956000000002,2.3455956000000002,9.166267999999999,0.28822944,0.7111914,9.166267999999999,2.5743172000000003,2.5743172000000003,0.28822944,0.28822944,0.28822944
132,0.0,0.48247725,1.2239702,0.09085238,1.2239702,0.08249655,0.0,0.42920932,0.0,0.0,0.49083307,0.49083307,1.2239702,0.0031292439,0.0031292439,0.0031292439,0.0031292439,0.064730644,0.0031292439,0.0031292439,0.15455112,0.0,0.45428053,0.068921596,1.2239702,1.2239702,0.0,0.42920932,0.42920932,0.42920932,0.0031292439,0.0031292439,0.0,0.08249655,1.2239702,0.064730644,1.0840185,0.49083307,0.021923333,0.49083307,0.49083307,0.0,0.0,0.08249655,0.08249655,1.2239702,1.2239702,0.49083307,0.49083307,0.49083307,0.49083307,0.49083307,0.0031292439,0.0031292439,0.0,0.48247725,0.33836067,0.073097646,0.0031292439,0.073097646,0.0031292439,0.0,0.064730644,0.49083307,0.49083307,0.48247725,0.0031292439,0.0,0.48247725,0.068921596,0.068921596,0.0031292439,0.0031292439,0.0031292439
133,0.0041760504,2.6202686,3.1017177000000005,0.016707927,3.1017177000000005,0.57542324,0.0,0.4041493,0.0041760504,0.0041760504,1.1508577,1.1508577,3.1017177000000005,0.010441989,0.010441989,0.010441989,0.010441989,0.30599162,0.010441989,0.010441989,0.06682053,0.0,1.4244914,0.80414116,3.1017177000000005,3.1017177000000005,0.0,0.4041493,0.4041493,0.4041493,0.010441989,0.010441989,0.0,0.57542324,3.1017177000000005,0.30599162,1.1592209,1.1508577,0.21721795,1.1508577,1.1508577,0.0041760504,0.0041760504,0.57542324,0.57542324,3.1017177000000005,3.1017177000000005,1.1508577,1.1508577,1.1508577,1.1508577,1.1508577,0.010441989,0.010441989,0.0,2.6202686,0.3206022,0.030282885,0.010441989,0.030282885,0.010441989,0.0,0.30599162,1.1508577,1.1508577,2.6202686,0.010441989,0.0041760504,2.6202686,0.80414116,0.80414116,0.010441989,0.010441989,0.010441989
134,0.9440854,0.20781904,0.04177168,0.16917288,0.04177168,1.1853352,0.0,1.2845434,0.9440854,0.9440854,2.4709252999999998,2.4709252999999998,0.04177168,0.8312911000000001,0.8312911000000001,0.8312911000000001,0.8312911000000001,0.7675849,0.8312911000000001,0.8312911000000001,1.8390976000000003,0.021923333,1.3555586000000002,1.1049211,0.04177168,0.04177168,0.0020861626,1.2845434,1.2845434,1.2845434,0.8312911000000001,0.8312911000000001,0.021923333,1.1853352,0.04177168,0.7675849,0.7111951999999999,2.4709252999999998,1.5874095,2.4709252999999998,2.4709252999999998,0.9440854,0.9440854,1.1853352,1.1853352,0.04177168,0.04177168,2.4709252999999998,2.4709252999999998,2.4709252999999998,2.4709252999999998,2.4709252999999998,0.8312911000000001,0.8312911000000001,0.021923333,0.20781904,1.0401533,0.0031329691,0.8312911000000001,0.0031329691,0.8312911000000001,0.12427196,0.7675849,2.4709252999999998,2.4709252999999998,0.20781904,0.8312911000000001,0.9440854,0.20781904,1.1049211,1.1049211,0.8312911000000001,0.8312911000000001,0.8312911000000001
135,0.061605125999999996,0.6777755999999999,2.1043606,0.561852,2.1043606,0.33000112,0.0,0.13889745,0.061605125999999996,0.061605125999999996,0.33104792,0.33104792,2.1043606,0.048033893,0.048033893,0.048033893,0.048033893,0.65062195,0.048033893,0.048033893,0.18484145,0.0,1.9362158999999999,0.22660568,2.1043606,2.1043606,0.0,0.13889745,0.13889745,0.13889745,0.048033893,0.048033893,0.0,0.33000112,2.1043606,0.65062195,0.5440973000000001,0.33104792,0.42609125,0.33104792,0.33104792,0.061605125999999996,0.061605125999999996,0.33000112,0.33000112,2.1043606,2.1043606,0.33104792,0.33104792,0.33104792,0.33104792,0.33104792,0.048033893,0.048033893,0.0,0.6777755999999999,0.9325855,0.03759563,0.048033893,0.03759563,0.048033893,0.027149916,0.65062195,0.33104792,0.33104792,0.6777755999999999,0.048033893,0.061605125999999996,0.6777755999999999,0.22660568,0.22660568,0.048033893,0.048033893,0.048033893
136,0.012528151000000001,0.0031292439,0.7247739000000001,0.04907325,0.7247739000000001,0.02714619,0.0,0.025056303,0.012528151000000001,0.012528151000000001,0.42295456,0.42295456,0.7247739000000001,0.016707927,0.016707927,0.016707927,0.016707927,0.112783164,0.016707927,0.016707927,0.02297014,0.0,0.24436414,0.09815022,0.7247739000000001,0.7247739000000001,0.0,0.025056303,0.025056303,0.025056303,0.016707927,0.016707927,0.0,0.02714619,0.7247739000000001,0.112783164,0.22765994,0.42295456,0.007305294300000001,0.42295456,0.42295456,0.012528151000000001,0.012528151000000001,0.02714619,0.02714619,0.7247739000000001,0.7247739000000001,0.42295456,0.42295456,0.42295456,0.42295456,0.42295456,0.016707927,0.016707927,0.0,0.0031292439,2.1858141,0.02610311,0.016707927,0.02610311,0.016707927,0.017743558,0.112783164,0.42295456,0.42295456,0.0031292439,0.016707927,0.012528151000000001,0.0031292439,0.09815022,0.09815022,0.016707927,0.016707927,0.016707927
137,0.015664846,0.04698336,1.0067449,0.06369129,1.0067449,0.11486933,0.0,0.77906996,0.015664846,0.015664846,1.4150888000000001,1.4150888000000001,1.0067449,0.010438263,0.010438263,0.010438263,0.010438263,0.65689534,0.010438263,0.010438263,0.4469715,0.0,0.28718263,0.7185079000000001,1.0067449,1.0067449,0.0,0.77906996,0.77906996,0.77906996,0.010438263,0.010438263,0.0,0.11486933,1.0067449,0.65689534,0.15873462,1.4150888000000001,0.051166862,1.4150888000000001,1.4150888000000001,0.015664846,0.015664846,0.11486933,0.11486933,1.0067449,1.0067449,1.4150888000000001,1.4150888000000001,1.4150888000000001,1.4150888000000001,1.4150888000000001,0.010438263,0.010438263,0.0,0.04698336,1.2876726,0.009395182,0.010438263,0.009395182,0.010438263,0.010441989,0.65689534,1.4150888000000001,1.4150888000000001,0.04698336,0.010438263,0.015664846,0.04698336,0.7185079000000001,0.7185079000000001,0.010438263,0.010438263,0.010438263
138,1.4787875,3.5173745000000003,1.7085522000000002,0.35820156,1.7085522000000002,0.34775957,0.07310137,0.21094829,1.4787875,1.4787875,0.07310137,0.07310137,1.7085522000000002,0.04699081,0.04699081,0.04699081,0.04699081,1.7054193,0.04699081,0.04699081,0.6161593000000001,0.013574958,0.12008473,1.2083053999999998,1.7085522000000002,1.7085522000000002,0.067878515,0.21094829,0.21094829,0.21094829,0.04699081,0.04699081,0.013574958,0.34775957,1.7085522000000002,1.7054193,0.8187629,0.07310137,0.12322888,0.07310137,0.07310137,1.4787875,1.4787875,0.34775957,0.34775957,1.7085522000000002,1.7085522000000002,0.07310137,0.07310137,0.07310137,0.07310137,0.07310137,0.04699081,0.04699081,0.013574958,3.5173745000000003,1.8213317,0.08144975,0.04699081,0.08144975,0.04699081,0.4960522,1.7054193,0.07310137,0.07310137,3.5173745000000003,0.04699081,1.4787875,3.5173745000000003,1.2083053999999998,1.2083053999999998,0.04699081,0.04699081,0.04699081
139,1.4484896999999999,0.37908927,0.3247857,0.22973865,0.3247857,1.1748896,0.9973347,0.520084,1.4484896999999999,1.4484896999999999,0.25063379999999996,0.25063379999999996,0.3247857,0.37281588,0.37281588,0.37281588,0.37281588,2.5137477,0.37281588,0.37281588,3.2061523999999997,0.30075386,0.26734173,0.46994537,0.3247857,0.3247857,0.20990148,0.520084,0.520084,0.520084,0.37281588,0.37281588,0.30075386,1.1748896,0.3247857,2.5137477,2.0991416000000003,0.25063379999999996,0.25794283,0.25063379999999996,0.25063379999999996,1.4484896999999999,1.4484896999999999,1.1748896,1.1748896,0.3247857,0.3247857,0.25063379999999996,0.25063379999999996,0.25063379999999996,0.25063379999999996,0.25063379999999996,0.37281588,0.37281588,0.30075386,0.37908927,2.473004,1.174882,0.37281588,1.174882,0.37281588,0.15453994,2.5137477,0.25063379999999996,0.25063379999999996,0.37908927,0.37281588,1.4484896999999999,0.37908927,0.46994537,0.46994537,0.37281588,0.37281588,0.37281588
140,0.09188801,0.086672604,0.53052235,0.08562207,0.53052235,0.2172105,0.27255714,0.19633025,0.09188801,0.09188801,0.03027916,0.03027916,0.53052235,0.66941607,0.66941607,0.66941607,0.66941607,0.4417561,0.66941607,0.66941607,0.43861940000000005,2.8113685,0.20677969,0.20677224,0.53052235,0.53052235,0.17021224,0.19633025,0.19633025,0.19633025,0.66941607,0.66941607,2.8113685,0.2172105,0.53052235,0.4417561,0.12009218,0.03027916,0.36864355,0.03027916,0.03027916,0.09188801,0.09188801,0.2172105,0.2172105,0.53052235,0.53052235,0.03027916,0.03027916,0.03027916,0.03027916,0.03027916,0.66941607,0.66941607,2.8113685,0.086672604,4.580494,1.3116933000000002,0.66941607,1.3116933000000002,0.66941607,0.24748221,0.4417561,0.03027916,0.03027916,0.086672604,0.66941607,0.09188801,0.086672604,0.20677224,0.20677224,0.66941607,0.66941607,0.66941607
141,1.3597236000000001,0.0490807,2.4646595000000002,0.6119720999999999,2.4646595000000002,0.09293482,0.5117208,2.3884177,1.3597236000000001,1.3597236000000001,1.9779838,1.9779838,2.4646595000000002,0.39266422,0.39266422,0.39266422,0.39266422,0.5388744000000001,0.39266422,0.39266422,0.30285120000000004,1.0391213,0.008352100999999999,1.5372746000000002,2.4646595000000002,2.4646595000000002,0.76027215,2.3884177,2.3884177,2.3884177,0.39266422,0.39266422,1.0391213,0.09293482,2.4646595000000002,0.5388744000000001,0.38431212,1.9779838,0.54200363,1.9779838,1.9779838,1.3597236000000001,1.3597236000000001,0.09293482,0.09293482,2.4646595000000002,2.4646595000000002,1.9779838,1.9779838,1.9779838,1.9779838,1.9779838,0.39266422,0.39266422,1.0391213,0.0490807,7.971514,3.4400672999999995,0.39266422,3.4400672999999995,0.39266422,2.3905112999999996,0.5388744000000001,1.9779838,1.9779838,0.0490807,0.39266422,1.3597236000000001,0.0490807,1.5372746000000002,1.5372746000000002,0.39266422,0.39266422,0.39266422
142,3.04427,1.0485202,1.3597347,2.316363,1.3597347,0.14515221,0.23183599,0.7310324,3.04427,3.04427,6.708897599999999,6.708897599999999,1.3597347,3.6405883,3.6405883,3.6405883,3.6405883,5.4065995000000004,3.6405883,3.6405883,0.8187555000000001,3.2489636,3.5267657999999997,2.1043494,1.3597347,1.3597347,0.067878515,0.7310324,0.7310324,0.7310324,3.6405883,3.6405883,3.2489636,0.14515221,1.3597347,5.4065995000000004,2.6536882,6.708897599999999,2.7602130000000002,6.708897599999999,6.708897599999999,3.04427,3.04427,0.14515221,0.14515221,1.3597347,1.3597347,6.708897599999999,6.708897599999999,6.708897599999999,6.708897599999999,6.708897599999999,3.6405883,3.6405883,3.2489636,1.0485202,2.1649263,0.29136613,3.6405883,0.29136613,3.6405883,0.44488162,5.4065995000000004,6.708897599999999,6.708897599999999,1.0485202,3.6405883,3.04427,1.0485202,2.1043494,2.1043494,3.6405883,3.6405883,3.6405883
143,0.21722168,0.386402,0.34462659999999995,1.4704392,0.34462659999999995,0.38534775,1.1978521,0.09293482,0.21722168,0.21722168,0.04699081,0.04699081,0.34462659999999995,0.39788708,0.39788708,0.39788708,0.39788708,0.27988106,0.39788708,0.39788708,0.13471395,0.6777755999999999,0.053260475,0.6245151,0.34462659999999995,0.34462659999999995,0.2798736,0.09293482,0.09293482,0.09293482,0.39788708,0.39788708,0.6777755999999999,0.38534775,0.34462659999999995,0.27988106,0.17335266,0.04699081,0.26420876,0.04699081,0.04699081,0.21722168,0.21722168,0.38534775,0.38534775,0.34462659999999995,0.34462659999999995,0.04699081,0.04699081,0.04699081,0.04699081,0.04699081,0.39788708,0.39788708,0.6777755999999999,0.386402,0.9743608,0.045944005,0.39788708,0.045944005,0.39788708,0.21825731,0.27988106,0.04699081,0.04699081,0.386402,0.39788708,0.21722168,0.386402,0.6245151,0.6245151,0.39788708,0.39788708,0.39788708
